ticker,name,address,country,total_stocks,logo,zipcode,sector,summary,city,phone,website,employees,industry
PNN,Pennon Group Plc,Peninsula House,United Kingdom,420488051,https://logo.clearbit.com/pennon-group.co.uk,EX2 7HR,Utilities,"Pennon Group Plc engages in the environmental infrastructure businesses in the United Kingdom, rest of European Union, China, and internationally. The company's Water segment comprises the regulated water and wastewater services for customers in Cornwall, Devon, and parts of Dorset and Somerset; and water services in the areas of Dorset, Hampshire, and Wiltshire. It operates 23 raw water reservoirs, 650 wastewater treatment works, 17,515 kilometers wastewater mains network, 18,370 kilometers of drinking water mains network, and 34 drinking water treatment works, as well as serves 2 million population. The company's Waste Management segment provides recycling, energy recovery, and waste management services serving local authorities, as well as 34,000 customers. It operates 11 energy recovery facilities; 200 recycling, energy recovery, and waste management facilities; 6.7 million tonnes of waste materials; and 5.5 million tonnes of recycled or recovered materials. The company's Non-Household Retail Business water and wastewater retail services to non-household customers. It serves 1.2 million businesses and other non-household customers. Pennon Group Plc was founded in 1989 and is based in Exeter, the United Kingdom.",Exeter,441392446677,http://www.pennon-group.co.uk,4801,UtilitiesRegulated Water
PNR,Pentair plc,Regal House,United Kingdom,165407600,https://logo.clearbit.com/pentair.com,TW13 QS,Industrials,"Pentair plc provides various smart water solutions worldwide. It operates through two segments, Consumer Solutions; and Industrial & Flow Technologies. The Consumer Solutions segment designs, manufactures, and sells residential and commercial pool equipment and accessories, including pumps, filters, heaters, lights, automatic controls, automatic cleaners, maintenance equipment, and pool accessories for residential and commercial pool maintenance, repair, renovation, service, and construction applications; and water treatment products and systems comprising pressure tanks, control valves, activated carbon products, conventional filtration products, and point-of-entry and point-of-use systems for the use in residential whole home water filtration, drinking water filtration, and water softening solutions, as well as in commercial total water management and filtration in foodservice operations. This segment offers its products under the Everpure, Kreepy Krauly, Pelican, Pentair Water Solutions, RainSoft, and Sta-Rite brands. The Industrial & Flow Technologies segment manufactures and sells fluid treatment products, such as advanced membrane filtration products, separation systems, and membrane bioreactors; water supply and disposal, solid handling, fluid transfer, and turbine pumps; and valves, spray nozzles, process filtration systems, and gas recovery solutions for food and beverage, fluid separation technologies, water and wastewater treatment, water wells, pressure boosting, fire suppression, flood control, agricultural irrigation, crop spray, fluid circulation and transfer, fluid delivery, ion exchange, desalination, residential and municipal wells, and wastewater solids handling applications. This segment offers its products under the Pentair, Aurora, Berkeley, Codeline, Fairbanks-Nijhuis, Haffmans, Hydromatic, Hypro, Jung Pumpen, Myers, Sta-Rite, Shurflo, Sdmo, and X-Flow brands. Pentair plc was founded in 1966 and is headquartered in London, the United Kingdom.",London,447494216154,http://www.pentair.com,9750,Specialty Industrial Machinery
PNW,Pinnacle West Capital Corporation,400 North Fifth Street,United States,112382826,https://logo.clearbit.com/pinnaclewest.com,85072-3999,Utilities,"Pinnacle West Capital Corporation, through its subsidiary, Arizona Public Service Company, provides retail and wholesale electric services primarily in the state of Arizona. The company engages in the generation, transmission, and distribution of electricity using coal, nuclear, gas, oil, and solar generating facilities. Its transmission facilities include approximately 5,728 pole miles of overhead lines and approximately 74 miles of underground lines; and distribution facilities comprise approximately 11,225 miles of overhead lines and approximately 22,453 miles of underground primary cable, as well as owns and maintains 80 transmission substations and 443 distribution substations. The company also owns or leases approximately 6,321 megawatts of regulated generation capacity. It serves approximately 1.3 million customers. The company was incorporated in 1985 and is headquartered in Phoenix, Arizona.",Phoenix,6022501000,http://www.pinnaclewest.com,6026,UtilitiesRegulated Electric
POLY,Polymetal International plc,"Parthenonos, 6",Cyprus,326649038,https://logo.clearbit.com/polymetalinternational.com,3031,Basic Materials,"Polymetal International plc operates as a precious metals mining company in Russia, Kazakhstan, East Asia, and Europe. The company operates through five segments: Magadan, Ural, Khabarovsk, Kazakhstan, and Yakutia. It is involved in the exploration, extraction, processing, and reclamation of gold, silver, copper, zinc, and platinum group metals. The company's flagship project is the Kyzyl property located in the East Kazakhstan Region, Kazakhstan. Polymetal International plc was founded in 1998 and is headquartered in Saint Petersburg, Russia.",Limassol,35725558090,http://www.polymetalinternational.com,12065,Other Precious Metals & Mining
POOL,Pool Corporation,109 Northpark Boulevard,United States,38924329,https://logo.clearbit.com/poolcorp.com,70433-5001,Consumer Cyclical,"Pool Corporation distributes swimming pool supplies, equipment, and related leisure products in the United States and internationally. The company offers maintenance products, including chemicals, supplies, and pool accessories; repair and replacement parts for pool equipment, such as cleaners, filters, heaters, pumps, and lights; fiberglass pools, and hot tubs and packaged pool kits comprising walls, liners, braces, and coping for in-ground and above-ground pools; pool equipment and components for new pool construction and the remodeling of existing pools; and irrigation and related products consisting of irrigation system components, and professional lawn care equipment and supplies. It also provides building materials, such as concrete, plumbing and electrical components, functional and decorative pool surfaces, decking materials, tiles, hardscapes, and natural stones for use in pool installations and remodeling; and commercial products, such as heaters, safety equipment, and commercial pumps and filters. In addition, the company offers discretionary recreational and related outdoor living products that enhance consumers' use and enjoyment of outdoor living spaces, such as hot tubs, grills, and components for outdoor kitchens. It serves swimming pool remodelers and builders; specialty retailers that sell swimming pool supplies; swimming pool repair and service businesses; irrigation construction and landscape maintenance contractors; golf courses; and commercial customers that serve hotels, universities, and community recreational facilities. As of December 31, 2020, the company operated 398 sales centers in North America, Europe, and Australia. Pool Corporation was incorporated in 1993 and is headquartered in Covington, Louisiana.",Covington,9858925521,http://www.poolcorp.com,4500,Leisure
PPB,Flutter Entertainment plc,Belfield Office Park,Ireland,143868431,https://logo.clearbit.com/flutter.com,4,Consumer Cyclical,"Flutter Entertainment PLC operates as a sports betting and gaming company in the United Kingdom, Ireland, Australia, the United States, and internationally. The company operates through PPB Online, Australia, PPB Retail, and US segments. It offers sportsbooks and exchange sports betting products, daily fantasy sports products, and pari-mutuel betting products; fixed odds games betting products; online games and casinos; peer-to-peer games, including online bingo and poker; and business-to-business services. The company provides sports betting and gaming services through paddypower.com, betfair.com, sportsbet.com.au, tvg.com, us.betfair.com, fanduel.com, and adjarabet.com Websites under the Paddy Power, Betfair, Sportsbet, TVG, FanDuel, and Adjarabet brand names, as well as through a chain of licensed betting offices. It also operates TVG, a horseracing television channel and advance deposit wagering platform; and the Betfair New Jersey, an online casino and horseracing betting exchange. The company was formerly known as Paddy Power Betfair plc and changed its name to Flutter Entertainment PLC in May 2019. Flutter Entertainment PLC was founded in 1988 and is headquartered in Dublin, Ireland.",Dublin,35319051000,http://www.flutter.com,0,Gambling
PPG,"PPG Industries, Inc.",One PPG Place,United States,235678315,https://logo.clearbit.com/ppg.com,15272,Basic Materials,"PPG Industries, Inc. manufactures and distributes paints, coatings, and specialty materials worldwide. The company's Performance Coatings segment offers coatings, solvents, adhesives, sealants, sundries, and software for automotive and commercial transport/fleet repair and refurbishing, light industrial coatings, and specialty coatings for signs; and coatings, sealants, transparencies, transparent armor, adhesives, engineered materials, and packaging and chemical management services for commercial, military, regional jet, and general aviation aircraft. It also provides coatings and finishes for the protection of metals and structures, such as metal fabricators, heavy duty maintenance contractors, and manufacturers of ships, bridges, and rail cars; paints, wood stains, and purchased sundries for painting and maintenance contractors, and consumers for decoration and maintenance of residential and commercial building structures; and thermoplastics, pavement marking products, and other technologies for pavement marking. The company's Industrial Coatings segment provides coatings, adhesives and sealants, and metal pretreatments, as well as services and coatings applications for appliances, agricultural and construction equipment, consumer electronics, automotive parts and accessories, building products, kitchenware, and transportation vehicles and other finished products; and on-site coatings services. It also provides coatings for metal cans, closures, plastic tubes, industrial packaging, and promotional and specialty packaging; amorphous precipitated silica for tire, battery separator, and other end-uses; TESLIN substrates for labels, e-passports, drivers' licenses, breathable membranes, and other loyalty and identification cards; and organic light emitting diode materials, displays and lighting lens materials, and optical lenses and color-change products, as well as photochromic dyes. The company was founded in 1883 and is headquartered in Pittsburgh, Pennsylvania.",Pittsburgh,4124343131,http://www.ppg.com,46900,Specialty Chemicals
PPL,PPL Corporation,Two North Ninth Street,United States,767854377,https://logo.clearbit.com/pplweb.com,18101-1179,Utilities,"PPL Corporation, a utility holding company, delivers electricity and natural gas in the United States and the United Kingdom. The company operates through three segments: U.K. Regulated, Kentucky Regulated, and Pennsylvania Regulated. It serves approximately 425,000 electric and 332,000 natural gas customers in Louisville and adjacent areas in Kentucky; 536,000 electric customers in central, southeastern, and western Kentucky; and 28,000 electric customers in five counties in southwestern Virginia. The company also provides electric delivery services to approximately 1.4 million customers in Pennsylvania; operates electricity distribution networks in the United Kingdom; generates electricity from coal, gas, hydro, and solar sources in Kentucky; and sells wholesale electricity to two municipalities in Kentucky. PPL Corporation was founded in 1920 and is headquartered in Allentown, Pennsylvania.",Allentown,6107745151,http://www.pplweb.com,12318,UtilitiesRegulated Electric
PRGO,Perrigo Company plc,The Sharp Building,Ireland,132752770,https://logo.clearbit.com/perrigo.com,2,Healthcare,"Perrigo Company plc provides over-the-counter (OTC) health and wellness solutions that enhance individual well-being by empowering consumers to prevent or treat conditions that can be self-managed. The company operates through Consumer Self-Care Americas, Consumer Self-Care International, and Prescription Pharmaceuticals segments. The Consumer Self-Care Americas segment focuses primarily on the development, manufacture, and sale of store brand, self-care products in categories, including upper respiratory, pain and sleep-aids, digestive health, nutrition, vitamins, minerals and supplements, healthy lifestyle, skincare and personal hygiene, and oral self-care in the United States, Mexico, Canada, and South America. The segment offers its products under the brand names of Prevacid, 24HR, Good Sense, Zephrex D, ScarAway, Plackers, and Rembrandt. The Consumer Self-Care International segment develops, manufactures, markets, and distributes consumer self-care brands and consumer focused products through a network of pharmacies, wholesalers, drug and grocery store retailers, and para-pharmacies in approximately 30 countries, primarily in Europe. The Prescription Pharmaceuticals segment develops, manufactures, and markets a portfolio of generic prescription drugs, such as creams, ointments, lotions, gels, shampoos, foams, suppositories, sprays, liquids, suspensions, solutions, controlled substances, injectable, hormones, oral solid dosage forms, and oral liquid formulations. In addition, it offers contract manufacturing services. Perrigo Company plc was founded in 1887 and is headquartered in Dublin, Ireland.",Dublin,35317094000,http://www.perrigo.com,11500,Drug ManufacturersSpecialty & Generic
PROX,Proximus PLC,"Boulevard du Roi Albert II, 27 B",Belgium,708490561,https://logo.clearbit.com/proximus.com,1030,Communication Services,"Proximus PLC, a telecommunication and ICT company, provides telephony, Internet, television, and network-based ICT services to the residential, enterprise, and public customers in Belgium and internationally. It operates through Consumer Business Unit (CBU), Enterprise Business Unit (EBU), Wholesale Unit (WU), Technology Unit (TEC), International Carrier Services (ICS), and Staff and Support (S&S) segments. The CBU segment sells voice products and services, and Internet and television services on fixed and mobile networks to residential customers and small offices; and offers ICT services primarily in the Belgian market, as well as provides related customer operations. The EBU segment sells ICT, and telecom services and products to medium and corporate enterprises primarily under the Proximus and Telindus brands. The WU segment sells services to the telecom and cable operators. The ICS segment engages in the international carrier activities. The TEC segment offers network and IT services. The S&S segment is involved in real estate activities. The company was formerly known as Belgacom SA and changed its name to Proximus PLC in June 2015. Proximus PLC was founded in 1930 and is headquartered in Brussels, Belgium.",Brussels,3222024111,http://www.proximus.com,0,Telecom Services
PRU,Prudential plc,1 Angel Court,United Kingdom,2536944082,https://logo.clearbit.com/prudentialplc.com,EC2R 7AG,Financial Services,"Prudential plc, through its subsidiaries, provides a range of long-term savings and protection products in Asia, the United States, and Africa. The company offers health and protection, as well as savings products, such as participating, linked, and other traditional products; and life insurance. It also provides variable, fixed, and fixed index annuities; and guaranteed investment contracts and funding agreements. In addition, the company offers retirement and asset management solutions; insurance against risks of illness, death, or critical life events; and investment funds. It serves young and middle-aged people or people in the retirement phase of life. Prudential plc provides its products and services through a network of independent agents, banks, independent broker-dealers, regional broker-dealers, and wirehouses. The company was founded in 1848 and is headquartered in London, the United Kingdom.",London,442072207588,http://www.prudentialplc.com,0,InsuranceLife
PSA,Public Storage,701 Western Avenue,United States,151601629,https://logo.clearbit.com/publicstorage.com,91201,Real Estate,"Public Storage, a member of the S&P 500 and FT Global 500, is a REIT that primarily acquires, develops, owns and operates self-storage facilities. At September 30, 2020, we had: (i) interests in 2,504 self-storage facilities located in 38 states with approximately 171 million net rentable square feet in the United States, (ii) an approximate 35% common equity interest in Shurgard Self Storage SA (Euronext Brussels:SHUR) which owned 239 self-storage facilities located in seven Western European nations with approximately 13 million net rentable square feet operated under the Shurgard brand and (iii) an approximate 42% common equity interest in PS Business Parks, Inc. (NYSE:PSB) which owned and operated approximately 28 million rentable square feet of commercial space at September 30, 2020. Our headquarters are located in Glendale, California.",Glendale,8182448080,http://www.publicstorage.com,5400,REITIndustrial
PSM,ProSiebenSat.1 Media SE,Medienallee 7,Germany,185656478,https://logo.clearbit.com/prosiebensat1.com,85774,Communication Services,"ProSiebenSat.1 Media SE, together with its subsidiaries, operates as a media company in Europe. It operates through four segments: Seven.One Entertainment Group, ParshipMeet Group, NuCom Group, and Red Arrow Studios. The Seven.One Entertainment Group segment operates free TV stations and digital paltforms, such as SAT.1, ProSieben, kabel eins, sixx, SAT.1 Gold, ProSieben MAXX, and kabel eins Doku, as well as distributes ProSiebenSat.1 HD stations. This segment also engages in the pay TV, TV advertising, and targeted TV and online video advertising; and marketing of data, music, events, and artists, as well as program sales. The ParshipMeet Group segment engages in online matchmaking services for social dating and entertainment under the Parship, ElitePartner, and eHarmony brand names. The Red Arrow Studios segment produces and sells programming content, including entertainment, reality, and factual formats, as well as TV series, TV movies, and digital content under the umbrella of Red Arrow Studios; and operates Studio71. The NuCom Group segment engages in the consumer advice, experience, and beauty and lifestyle businesses under the brands of Verivox, Aroundhome, Jochen Schweizer, mydays, Amorelie, and Flaconi. The company was founded in 1984 and is headquartered in Unterfhring, Germany.",Unterfhring,498995071145,http://www.prosiebensat1.com,7307,Broadcasting
PSN,Persimmon Plc,Persimmon House,United Kingdom,314489613,https://logo.clearbit.com/persimmonhomes.com,YO19 4FE,Consumer Cyclical,"Persimmon Plc, together with its subsidiaries, operates as a house builder in the United Kingdom. The company offers apartments and family homes under the Persimmon Homes brand name; executive housing under the Charles Church brand; and social housing under the Westbury Partnerships brand name. It also provides broadband services. The company was founded in 1972 and is headquartered in York, the United Kingdom.",York,441904642199,http://www.persimmonhomes.com,5221,Residential Construction
PSON,Pearson plc,80 Strand,United Kingdom,703783208,https://logo.clearbit.com/pearson.com,WC2R 0RL,Communication Services,"Pearson plc provides educational products and services to governments, educational institutions, corporations, and professional bodies worldwide. The company operates through North America, Core, and Growth segments. It offers courseware services, including curriculum materials provided in book form and/or through access to digital content; and assessments, such as test development, processing, and scoring services. The company also operates schools, colleges, and universities; and provides online learning services in partnership with universities and other academic institutions. In addition, it delivers and installs off-the-shelf software; and offers services to academic institutions, such as program development, student acquisition, education technology, and student support services, as well as undertakes contracts to process qualifying tests for individual professions and government departments under multi-year contractual arrangements. The company was founded in 1844 and is headquartered in London, the United Kingdom.",London,442070102000,http://www.pearson.com,0,Publishing
PSX,Phillips 66,2331 CityWest Boulevard,United States,435790050,https://logo.clearbit.com/phillips66.com,77042,Energy,"Phillips 66 operates as an energy manufacturing and logistics company. It operates through four segments: Midstream, Chemicals, Refining, and Marketing and Specialties (M&S). The Midstream segment transports crude oil and other feedstocks; delivers refined petroleum products to market; provides terminaling and storage services for crude oil and refined petroleum products; transports, stores, fractionates, exports, and markets natural gas liquids; provides other fee-based processing services; and gathers, processes, transports, and markets natural gas. The Chemicals segment produces and markets ethylene and other olefin products; aromatics and styrenics products, such as benzene, cyclohexane, styrene, and polystyrene; and various specialty chemical products, including organosulfur chemicals, solvents, catalysts, and chemicals used in drilling and mining. The Refining segment refines crude oil and other feedstocks into petroleum products comprising gasolines, distillates, and aviation fuels at 13 refineries in the United States and Europe. The M&S segment purchases for resale and markets refined petroleum products consisting of gasolines, distillates, and aviation fuels primarily in the United States and Europe. It also manufactures and markets specialty products, such as base oils and lubricants. The company was founded in 1875 and is headquartered in Houston, Texas.",Houston,2812936600,http://www.phillips66.com,14300,Oil & Gas Refining & Marketing
PTON,"Peloton Interactive, Inc.",125 West 25th Street,United States,254043026,https://logo.clearbit.com/onepeloton.com,10001,Consumer Cyclical,"Peloton Interactive, Inc. provides interactive fitness products in North America and internationally. It offers connected fitness products, such as the Peloton Bike and the Peloton Tread, which include touchscreen that streams live and on-demand classes. The company also provides connected fitness subscriptions for multiple household users, and access to all live and on-demand classes, as well as Peloton Digital app for connected fitness subscribers to provide access to its classes. As of December 09, 2020, it had approximately 3.6 million members. The company markets and sells its interactive fitness products directly through its retail showrooms and at onepeloton.com. Peloton Interactive, Inc. was founded in 2012 and is headquartered in New York, New York.",New York,8666799129,http://www.onepeloton.com,5862,Leisure
PUB,Publicis Groupe S.A.,"133, Avenue des Champs-ElysEes",France,865451878,https://logo.clearbit.com/publicisgroupe.com,75008,Communication Services,"Publicis Groupe S.A. provides marketing, communication, and digital transformation services in North America, Europe, Asia Pacific, Latin America, Africa, and the Middle East. The company operates as advertising agencies that offer billboard, television, radio, and press advertising services, as well as advertising solutions through digital channels under the Publicis Worldwide, Saatchi & Saatchi, Leo Burnett, Marcel, Fallon, and BBH brands; and provides crisis communications, media relations, public affairs, financial communications, and strategy and event management services, as well as digital marketing services. It also engages in the conception and supply of brand content for television, print media, radio, cinema, billboards, display, social networks, online video, etc.; and provision of media consulting, planning, and buying services. In addition, the company operates Publicis Sapient, a technological, digital, and consulting platform for automotive, consumer products, energy and raw materials, retail, financial services, healthcare, media-telecoms, and travel and hospitality sectors. Further, it provides healthcare communication services under the Digitas Health and Publicis Health Media brands for the healthcare and well-being sectors. The company serves clients in the non-food consumer products, finance, automobile, TMT, healthcare, food and beverage, leisure/energy/luxury, retail, and other sectors. Publicis Groupe S.A. was founded in 1926 and is headquartered in Paris, France.",Paris,33144437000,http://www.publicisgroupe.com,80000,Advertising Agencies
PUM,PUMA SE,PUMA WAY 1,Germany,82918821,https://logo.clearbit.com/puma.com,91074,Consumer Cyclical,"PUMA SE, together with its subsidiaries, designs, develops, sells, and markets footwear, apparel, and accessories in Europe, the Middle East, Africa, the Americas and, the Asia Pacific. The company offers performance and sport-inspired lifestyle products in categories, such as football, cricket, handball, rugby, volleyball, running, training and fitness, golf, and motorsports. It also issues licenses to independent partners to design, develop, manufacture, and sell watches, glasses, safety shoes, and gaming accessories such as the Playseat. The company sells its products through PUMA retail stores and factory outlets, as well as through online stores. It offers its products primarily under the PUMA and Cobra Golf brand names. The company was founded in 1924 and is headquartered in Herzogenaurach, Germany.",Herzogenaurach,499132810,http://www.puma.com,14374,Footwear & Accessories
PVH,PVH Corp.,200 Madison Avenue,United States,70901169,https://logo.clearbit.com/pvh.com,10016,Consumer Cyclical,"PVH Corp. operates as an apparel company in the United States and internationally. The company operates through six segments: Tommy Hilfiger North America, Tommy Hilfiger International, Calvin Klein North America, Calvin Klein International, Heritage Brands Wholesale, and Heritage Brands Retail. It designs, markets, and retails men's and women's apparel and accessories, including branded dress shirts, neckwear, sportswear, jeans wear, performance apparel, intimate apparel, underwear, outerwear, luggage products, swimwear, swim products, handbags, accessories, footwear, sleepwear, loungewear, hats, scarves, gloves, socks, watches and jewelry, eyeglasses and non-ophthalmic sunglasses, fragrance, bath products, cosmetics, furnishings, small leather goods, accessories, and other products. The company offers its products under its own brands, such as Tommy Hilfiger, Calvin Klein, Van Heusen, IZOD, ARROW, Warner's, Olga, Geoffrey Beene, and True&Co.; and licensed brands comprising Speedo, Kenneth Cole New York, Kenneth Cole Reaction, Unlisted, a Kenneth Cole Production, MICHAEL Michael Kors, Michael Kors Collection, DKNY, and Chaps, as well as various other licensed and private label brands. It also licenses its own brands over various products. The company distributes its products at wholesale in department, chain, and specialty stores, as well as through warehouse clubs, mass market, and off-price and independent retailers; and through company-operated full-price specialty and outlet stores, as well as through digital commerce sites. PVH Corp. was founded in 1881 and is based in New York, New York.",New York,2123813500,http://www.pvh.com,21500,Apparel Manufacturing
PWR,"Quanta Services, Inc.",2800 Post Oak Boulevard,United States,136596702,https://logo.clearbit.com/quantaservices.com,77056,Industrials,"Quanta Services, Inc. provides specialty contracting services in the United States, Canada, Australia, Latin America, and internationally. It operates through two segments: Electric Power Infrastructure Solutions, and Underground Utility and Infrastructure Solutions. Its Electric Power Infrastructure Services segment designs, installs, upgrades, repairs, and maintains electric power transmission and distribution infrastructure, and substation facilities, as well as provides other engineering and technical services; designs, installs, maintains, and repairs commercial and industrial wiring; and operates a postsecondary educational institution. It also offers emergency restoration services, including the repair of infrastructure damaged by fire and inclement weather; installation, maintenance, and upgrade of electric power infrastructure; and installation of smart grid technologies on electric power networks. In addition, this segment provides services related to development of solar, wind, hydro power, and backup natural gas generation facilities, as well as related switchyards and transmission infrastructure. The company's Underground Utility and Infrastructure Solutions segment designs, installs, upgrades, repairs, and maintenance services to customers involved in the transportation, distribution, storage, and processing of natural gas, oil and other products. Additionally, it offers pipeline transmission and distribution systems, gathering systems, production systems, storage systems, and compressor and pump stations, as well as offers related trenching, directional boring, and mechanized welding services; and designs, installs, and maintains fueling systems, and water and sewer infrastructure. This segment also provides pipeline protection, integrity testing, and rehabilitation and replacement, as well as pipeline support systems, and related structures and facilities fabrication services; and high-pressure and critical-path turnaround, electrical, piping, fabrication, and storage tank services. It serves electric power, energy, and communications companies, as well as commercial, industrial, and governmental entities. The company was founded in 1997 and is headquartered in Houston, Texas.",Houston,7136297600,http://www.quantaservices.com,35800,Engineering & Construction
PXD,Pioneer Natural Resources Company,777 Hidden Ridge,United States,214624560,https://logo.clearbit.com/pxd.com,75039,Energy,"Pioneer Natural Resources Company operates as an independent oil and gas exploration and production company in the United States. The company explores for, develops, and produces oil, natural gas liquids (NGLs), and gas. It has operations in the Permian Basin in West Texas. As of December 31, 2020, the company had proved undeveloped reserves and proved developed non-producing reserves of 31 million barrels of oil, 17 million barrels of NGLs, and 88 billion cubic feet of gas; and owned interests in 11 gas processing plants. Pioneer Natural Resources Company was founded in 1997 and is headquartered in Irving, Texas.",Irving,9724449001,http://www.pxd.com,1853,Oil & Gas E&P
PYPL,"PayPal Holdings, Inc.",2211 North First Street,United States,1169512690,https://logo.clearbit.com/paypal.com,95131,Financial Services,"PayPal Holdings, Inc. operates as a technology platform and digital payments company that enables digital and mobile payments on behalf of consumers and merchants worldwide. Its payment solutions include PayPal, PayPal Credit, Braintree, Venmo, Xoom, Hyperwallet, and iZettle products. The company's payments platform allows consumers to send and receive payments, withdraw funds to their bank accounts, and hold balances in their PayPal accounts in various currencies. It also offers gateway services that enable merchants to accept payments online with credit or debit cards, as well as digital wallets. PayPal Holdings, Inc. was founded in 1998 and is headquartered in San Jose, California.",San Jose,4089671000,http://www.paypal.com,26500,Credit Services
QCOM,QUALCOMM Incorporated,5775 Morehouse Drive,United States,1134068800,https://logo.clearbit.com/qualcomm.com,92121-1714,Technology,"QUALCOMM Incorporated engages in the development and commercialization of foundational technologies and products are used in mobile devices and other wireless products, including network equipment, broadband gateway equipment, consumer electronic devices, and other connected devices worldwide. It operates through three segments: Qualcomm CDMA Technologies (QCT); Qualcomm Technology Licensing (QTL); and Qualcomm Strategic Initiatives (QSI). The QCT segment develops and supplies integrated circuits and system software based on 3G/4G/5G and other technologies for use in wireless voice and data communications, networking, application processing, multimedia, and global positioning system products. The QTL segment grants licenses or provides rights to use portions of its intellectual property portfolio, which include various patent rights useful in the manufacture and sale of wireless products comprising products implementing CDMA2000, WCDMA, CDMA TDD, LTE, and/or 5G standards and their derivatives. The QSI segment invests in early-stage companies in various industries, including artificial intelligence, automotive, digital healthcare, enterprise, IoT, mobile and networking and investment for supporting the design and introduction of new products and services for voice and data communications, and new industry segments. The company also provides development, and other services and related products to the United States government agencies and their contractors. QUALCOMM Incorporated was founded in 1985 and is headquartered in San Diego, California.",San Diego,8585871121,http://www.qualcomm.com,41000,Semiconductors
QIA,QIAGEN N.V.,Hulsterweg 82,Netherlands,225635879,https://logo.clearbit.com/qiagen.com,5912 PL,Healthcare,"QIAGEN N.V. provides sample to insight solutions that transform biological materials into molecular insights worldwide. The company offers primary sample technology consumables, such as nucleic stabilization and purification kits designed for primary sample materials (deoxyribonucleic acid, ribonucleic acid, and proteins), manual and automated processing for genotyping, gene expression, and viral and bacterial analysis, as well as silica membranes and buffers; secondary sample technology consumables, including kits and components for purification of nucleic acids and proteins from secondary sample materials, and molecular biology reagents; and instruments for nucleic acid purification and accessories. It also provides assay content consumables, such as kits, assays, reagents, and controls for identification and analysis of sequence-specific targets, such as DNA, methylated DNA, bacterial DNA, RNA, and miRNA with various technologies, such as PCR, pyrosequencing, and hybridization in assay and array format, as well as oligonucleotide synthesis, siRNAs, and bisulfite conversion; custom-developed and configured enzymes and products; assay foundation consumables; modular PCR system, one-step molecular analysis of hard-to-diagnose syndromes, fully integrated medium to high throughput PCR test analysis, and specialized instruments; and custom laboratory and genomic services. In addition, the company offers predefined and custom next-generation sequencing gene panels, library prep kits and components, whole genome amplification, etc.; bioinformatics solutions; and human ID/forensics sample collection consumables and human ID/forensics sample collection consumables. It serves molecular diagnostics, applied testing, pharma, and academia customers. The company has collaboration agreements with Amgen Inc.; CLIA-certified laboratories; NuProbe Global; and Personal Genome Diagnostics Inc. The company was founded in 1986 and is headquartered in Venlo, the Netherlands.",Venlo,31773556600,http://www.qiagen.com,5324,Diagnostics & Research
QRVO,"Qorvo, Inc.",7628 Thorndike Road,United States,112587661,https://logo.clearbit.com/qorvo.com,27409-9421,Technology,"Qorvo, Inc. develops and commercializes technologies and products for wireless and wired connectivity worldwide. The company operates in two segments, Mobile Products, and Infrastructure and Defense Products. The company offers integrated modules incorporating switches, power amplifiers, filters and duplexers, antenna tuners, RF power management integrated circuits, multimode/multi-band PAs and transmit modules, antenna-plexers, discrete filters and duplexers, discrete switches, and UWB system solutions, as well as envelope tracking power management solutions, antenna control solutions, and UWB system solutions supporting secure, low power, location, and communication services. It also provides integrated solutions that include switch-LNA modules, variable gain amplifiers, and integrated PA Doherty modules for massive multiple-input/multiple-output systems; RF products and compound semiconductor foundry services to defense primes and other global defense and aerospace customers; Wi-Fi customer premises equipment, including power amplifiers, switches, low noise amplifiers, and bulk acoustic wave filters; system-on-a-chip hardware, firmware, and application software for smart home applications; automotive RF connectivity products and metal oxide semiconductor based UWB chip and module system solutions; and power application controllers and programmable analog power ICs. The company sells its products directly to original equipment manufacturers and original design manufacturers, as well as through a network of sales representative firms and distributors. Qorvo, Inc. was founded in 1957 and is headquartered in Greensboro, North Carolina.",Greensboro,3366641233,http://www.qorvo.com,7900,Semiconductors
RAA,RATIONAL Aktiengesellschaft,Siegfried-Meister-Strasse 1,Germany,7450534,https://logo.clearbit.com/rational-online.com,86899,,"RATIONAL Aktiengesellschaft develops, produces, and sells professional cooking appliances for industrial kitchens worldwide. The company offers SelfCookingCenter and CombiMaster Plus combi-steamers; care products for combi-steamers; and VarioCooking Center, a multifunctional cooking appliance that cooks in liquids or direct contact with heat. The company also offers accessories, service parts, and services for its products. It serves restaurants and hotels; catering operations, such as company canteens, hospitals, schools, universities, military facilities, prisons, and retirement homes; and quick service restaurants, caterers, supermarkets, bakeries, snack outlets, butchers' shops, and service stations. The company sells its products through independent distribution partners. RATIONAL Aktiengesellschaft was founded in 1973 and is headquartered in Landsberg am Lech, Germany.",Landsberg am Lech,4981913270,http://www.rational-online.com,2213,
